people_ID,infect_prob
5942,0.5234781187854654
18664,0.5245180515876124
5603,0.5250659861847864
5649,0.5257072911814882
5099,0.52351728234005
18749,0.5258158149099841
5228,0.5240510334975741
5559,0.525752530118897
5220,0.5256015861907105
5476,0.5255939227498566
5260,0.5234794085829937
17638,0.5255050678268951
18635,0.5242552999845087
18794,0.6216730444681526
5263,0.5254399063478001
17680,0.6230119920263606
18030,0.5247231847471248
18090,0.5237162720327584
18455,0.5246279441452497
18155,0.5241644326336492
18116,0.652443574348867
18144,0.5239952563779489
5218,0.6122693963590036
5386,0.5231031340251371
18105,0.5342902696161127
5735,0.5241667646174917
5900,0.5241213945664365
18391,0.5263806826695737
5786,0.5241660529005339
18639,0.5232947598433602
17984,0.5237445534299534
18274,0.526107703517553
5425,0.525031595124655
6076,0.5233940837665478
18545,0.5261087864265437
17697,0.6468199786425175
6137,0.5232178442189728
6083,0.5239329195431779
17730,0.5257816245403755
5896,0.6234170373214993
18906,0.5256412914011859
17808,0.5252702694903013
6078,0.5245275560155882
5516,0.5240579949264867
18093,0.5233028140137124
6120,0.5252391954834104
18154,0.5243311448258661
17935,0.5228978494337899
18769,0.6544909444416549
18264,0.523629757587456
18076,0.5160652044125222
18035,0.5256842415469558
18051,0.5244156318315422
18676,0.5243917408678237
5332,0.5208884996111443
5898,0.6279143136112841
18370,0.5243544061542318
17706,0.5233515917659115
5198,0.5238829519268291
18360,0.5244488154234193
18240,0.5266660663085488
18691,0.5238965784497134
5768,0.5253133394801882
18315,0.5231016848832457
18776,0.525226468238648
6225,0.5253875668409784
17983,0.6275103526264305
17973,0.5255942550567465
5805,0.5984297893593401
5500,0.5265979907631462
5305,0.5243937052214322
18243,0.5228818544762021
5169,0.5229229063651561
5258,0.5229995117383015
17810,0.6234089161921992
5714,0.5242923202569364
6070,0.5265781819479238
5959,0.6206267865041183
18771,0.5253179156748496
17765,0.524119692843612
18822,0.524395970795017
17735,0.660182520495128
17966,0.5246378048594945
18861,0.52361504872968
18236,0.5259021004723291
18750,0.6530362535225427
17809,0.6163225498150989
6049,0.5221374994499686
18465,0.5210121932708697
6201,0.5240859090242069
18877,0.523369750028531
5087,0.5246296926515048
17742,0.5258677072845697
17941,0.6070768290278433
18421,0.5238333995768848
18489,0.5256073628614011
6299,0.6527889669471232
18428,0.5229751072018045
5563,0.6064718577341874
18796,0.5858279202440996
5849,0.5224364019108907
5661,0.5224533912677154
5893,0.5239682729217826
5378,0.6043409712040673
5622,0.5234747895144132
5823,0.5239646425241513
18521,0.5207645682122344
5502,0.5214509818187757
18785,0.5236920515045622
17783,0.5253509829167853
18424,0.5900715095403334
18147,0.5244082618760609
18881,0.582851686894311
18851,0.524386085327968
17686,0.5246560432494245
5100,0.5220626994799609
5213,0.5231606146712462
18252,0.5240042620624457
5576,0.5216210383872617
18050,0.5220335609227099
5875,0.5232480521500591
6059,0.5200938513208959
18599,0.5229190246285782
5173,0.523484282990451
5461,0.5263100064792742
5151,0.6197427561630735
5266,0.5250530685792718
5514,0.6319327416069842
5224,0.5243230238193841
18069,0.5246423879841071
5587,0.5258938320904485
17874,0.5233810716003517
5536,0.5255156766489053
5215,0.523058136630649
5400,0.6246088959741567
17857,0.523525864135046
6043,0.6047527286025712
18330,0.5227130354599625
18333,0.5218775899561212
17788,0.5222065631803865
18332,0.6174725202082318
17836,0.5234163084138124
5247,0.5234499725642003
5922,0.5241689333809454
18641,0.6039188095600654
5951,0.6492850937872572
18807,0.5229735383190398
18293,0.628103300808551
18775,0.5256983121164133
5601,0.5243747130733558
5102,0.5244710223522459
18464,0.5219726803154674
17713,0.5226716574873156
18557,0.5232433896956141
